"osm_id","type","population"
674412611,"residential",7
674412597,"residential",11
521639758,"downtown",2
672821836,"residential",0
672821837,"residential",4
672821838,"residential",1
672821839,"residential",2
672821840,"residential",4
672821847,"residential",2
672821848,"residential",7
672821849,"residential",5
671764962,"residential",5
671764963,"residential",6
671764964,"residential",5
671764965,"residential",6
671764966,"residential",7
671764967,"residential",6
671764968,"residential",6
671764969,"residential",1
671764970,"residential",5
671764974,"residential",2
671764975,"residential",4
671764976,"residential",4
671764977,"residential",2
671764981,"residential",6
671765085,"residential",6
671765086,"residential",6
671765087,"residential",6
671767518,"residential",1
671767519,"residential",1
671767525,"residential",4
671767549,"residential",5
671767551,"residential",1
671767553,"residential",2
671767555,"residential",2
671767557,"residential",5
671767559,"residential",4
671767560,"residential",4
671767562,"residential",7
671767564,"residential",5
671767594,"residential",2
671767596,"residential",2
671767597,"residential",1
671767599,"residential",2
671767601,"residential",4
671767603,"residential",4
671767604,"residential",1
671767606,"residential",4
671767609,"residential",2
671767611,"residential",2
671767612,"residential",2
671767616,"residential",2
671767617,"residential",1
671767618,"residential",4
671767619,"residential",2
671767620,"residential",4
671767621,"residential",2
671767622,"residential",6
671767623,"residential",5
671767624,"residential",1
671767625,"residential",2
671767626,"residential",2
671767627,"residential",2
671767628,"residential",2
671767629,"residential",5
671767630,"residential",5
671767631,"residential",7
671767632,"residential",5
671767633,"residential",6
671767635,"residential",4
671767636,"residential",2
671767639,"residential",5
671768487,"residential",0
671768502,"residential",1
671768503,"residential",2
671768504,"residential",2
671768505,"residential",4
671768506,"residential",4
671768507,"residential",2
671768508,"residential",1
671768509,"residential",1
671768510,"residential",2
671768511,"residential",2
671768512,"residential",1
671768513,"residential",5
671768514,"residential",5
671768515,"residential",6
671768516,"residential",2
671768518,"residential",4
671768519,"residential",7
671768521,"residential",2
671768522,"residential",4
671768523,"residential",1
671768524,"residential",4
671768525,"residential",6
671768526,"residential",2
671768527,"residential",6
671768528,"residential",6
671768530,"residential",2
671768531,"residential",5
671768532,"residential",5
671768533,"residential",4
671768534,"residential",1
671768535,"residential",1
671976334,"residential",6
671976335,"residential",2
671976336,"residential",2
674407779,"residential",7
674407783,"residential",4
674407786,"residential",4
674412563,"residential",0
674412564,"residential",0
674412565,"residential",0
674412566,"residential",2
674412568,"residential",5
674412569,"residential",5
674412570,"residential",6
674412571,"residential",4
674412572,"residential",4
674412573,"residential",5
674412574,"residential",4
674412577,"residential",4
674412578,"residential",7
674412579,"residential",4
674412580,"residential",5
674412581,"residential",5
674412585,"residential",4
674412586,"residential",5
674412588,"residential",4
674412592,"residential",4
840011171,"residential",1
209494428,"residential",2
209494429,"residential",5
508600625,"residential",1
529906487,"residential",2
529906488,"residential",2
529906489,"residential",2
529906490,"residential",1
529906491,"residential",4
529906492,"residential",4
529906493,"residential",4
529906494,"residential",5
529906495,"residential",2
529906496,"residential",2
529906497,"residential",7
529906498,"residential",2
529906499,"residential",2
529906500,"residential",2
529924907,"residential",5
529924911,"residential",6
531264643,"residential",2
531264645,"residential",1
531264647,"residential",4
531264650,"residential",2
531264652,"residential",5
531264653,"residential",1
531264655,"residential",5
531264657,"residential",6
531264661,"residential",2
531264663,"residential",7
531264665,"residential",7
672821830,"residential",6
672821831,"residential",1
672821832,"residential",0
672821833,"residential",0
672821834,"residential",7
672821835,"residential",7
672821841,"residential",2
672821842,"residential",7
672821843,"residential",6
672821845,"residential",7
672821850,"residential",1
672821851,"residential",2
672821852,"residential",2
672821853,"residential",4
672821854,"residential",1
672821855,"residential",2
672821856,"residential",2
672821857,"residential",2
672821858,"residential",1
672821859,"residential",4
672821860,"residential",2
672821861,"residential",4
672821862,"residential",5
672821863,"residential",5
672821864,"residential",7
672821865,"residential",4
902712184,"residential",5
671490968,"residential",1
529924905,"residential",2
671490965,"residential",2
60782847,"residential",1
60782849,"residential",1
60782854,"residential",2
60782855,"residential",0
584631359,"residential",0
584629211,"residential",0
184996750,"residential",0
184996751,"residential",0
671490906,"residential",6
671490907,"residential",2
671490908,"residential",5
671490909,"residential",1
671490910,"residential",5
671490911,"residential",2
671490912,"residential",4
671490913,"residential",2
671490914,"residential",4
671490916,"residential",4
671490917,"residential",5
671490918,"residential",5
671490919,"residential",4
671490920,"residential",2
671490921,"residential",2
671490922,"residential",2
671490923,"residential",4
671490925,"residential",2
671490926,"residential",2
671490927,"residential",4
671490928,"residential",4
671490929,"residential",6
671490931,"residential",2
671490935,"residential",6
671490936,"residential",7
671490937,"residential",2
671490938,"residential",6
671490944,"residential",4
671490945,"residential",5
671490946,"residential",4
671490947,"residential",5
671490949,"residential",2
671490950,"residential",2
671490951,"residential",2
671490952,"residential",4
671490953,"residential",5
671490954,"residential",1
671490955,"residential",0
671490956,"residential",6
671490957,"residential",1
671490960,"residential",5
671490962,"residential",2
671490963,"residential",4
671490966,"residential",1
671490967,"residential",2
671490969,"residential",1
671490970,"residential",2
671490971,"residential",1
671490972,"residential",1
671490980,"residential",4
671491014,"residential",4
671492034,"residential",5
671492035,"residential",4
671492036,"residential",2
671492037,"residential",6
671492038,"residential",5
671492039,"residential",4
671492040,"residential",5
671492041,"residential",4
671492042,"residential",6
671492043,"residential",5
671492044,"residential",5
671492045,"residential",2
671492046,"residential",7
671492047,"residential",2
671492049,"residential",4
671492050,"residential",4
671492051,"residential",2
671492052,"residential",2
671492053,"residential",4
671492054,"residential",6
